status_type,type,link,object_id,parent_id,picture,source,Coding:Level1,Coding:Level2,num_likes,num_comments,num_shares,message
mobile_status_update,status,False,False,False,False,False,Information,Information,15.0,,,Just a safety reminder: all divers in confined (within the swim zone or out) should have a surface marker with them at all times! We have had a good stretch of time with no accidents keys keep it that way!  :)
,,False,True,False,False,False,Information,Information,0.0,0.0,,Viene de todos lados! Mas que todo habia tapones de botellas plasticas!
added_photos,photo,True,False,False,True,False,Information,Information,17.0,4.0,,"We have several recycle receptacles ready for use so if any of you are interested, please contact us and we can try and arrange delivery"
,,False,True,False,False,False,Community,Community: Reply,0.0,0.0,,It works fine on my computer
,,False,True,False,False,False,Community,Community: Reply,0.0,0.0,,Awesome! We will return the favour!!
shared_story,link,True,False,False,True,False,Information,Information,21.0,5.0,23.0,"Guess it's morose Monday! But this is why plastic reduction is so important! \n\u201cThe team found 21 small plastic bags, 11 plastic sheets, a detergent container and a six-metres long caution tape in the juvenile male pilot whale,\u201d"
shared_story,video,True,False,False,True,True,Community,Community: Response,29.0,2.0,45.0,FINconceivable; What happens when sharks disappear? 
shared_story,link,True,False,False,True,False,Community,Community: Response,5.0,13.0,3.0,A concerned conservationist informed us of someone selling shells from the National Marine Park on Ebay. \n\nHere is the other link.\n\nWhat do you think? Please dont forget to read the description.\nhttp://www.ebay.co.uk/itm/360722170798
,,False,True,False,False,False,Community,Community: Reply,0.0,0.0,,Daryl Hales this is a Caribbean Reef.
,,False,True,False,False,False,Community,Community: Response,0.0,0.0,,http://nas.er.usgs.gov/taxgroup/fish/Lionfishanimation.gif
,,False,True,False,False,False,Community,Community: Reply,0.0,0.0,,Sorry it's crooked!
,,False,True,True,False,False,Community,Community: Reply,1.0,0.0,,"Not sure but, if you hear of anyone please let us know!"
added_photos,photo,True,False,False,True,False,Community,Community: AckCurrentEvent,31.0,1.0,17.0,"The RMP will be holding the first derby of 2013 in conjunction with the Caribbean Cup Free Diving competition. From Saturday May 18th to Monday the 20th, teams of snorkelers and divers will be hunting around Roatan. Results of the derby and the cook off will be held at San Simon in West Bay on Wednesday 22nd"
,,False,False,False,False,False,Community,Community: Reply,0.0,1.0,,Jan Walkeden Hopefully but we need to be careful how the gaff is removed!
shared_story,video,True,False,False,True,True,Community,Community: Response,12.0,,2.0,Great video representation of what is happening in our oceans. Watch and learn about the real numbers and impact that over fishing has on our most important resource! \n\nhttps://www.youtube.com/watch?v=F6nwZUkBeas 
shared_story,photo,True,False,False,True,False,Community,Community: Response,43.0,7.0,,Turtle Thursday! Have a spare minute? Why not try this turtle origami? :)
,,False,True,False,False,False,Community,Community: Reply,0.0,0.0,,"Thanks, Maya Key had always helped and we appreciate your support!"
added_photos,photo,True,False,False,True,False,Information,Information,324.0,29.0,12.0,"Having received an email from a concerned resident from Port Royal regarding a large net in the lagoon, the Park Rangers, accompanied by the Navy mobilized and headed east. Near Fort Key, they found a huge net staked into the seagrass which had been in the water since 6pm the previous night. Within the net were starfish, fish, seafans and pieces of coral. With much effort, the net was removed and is now in our possession."
shared_story,link,True,False,False,True,False,Information,Information,16.0,1.0,3.0,Looks like rain! http://www.wunderground.com/wundermap/?lat=16.31999969&lon=-86.52999878&zoom=8&pin=Roatan%2c%20&rad=1&rad.type=00Q&wxsn=0&svr=0&cams=0&sat=0&riv=0&mm=0&hur=0
shared_story,video,True,False,False,True,True,Community,Community: Thanks,23.0,4.0,,Thank you Roatan News Network :) 
,,False,True,False,False,False,Information,Information,1.0,0.0,,Melissa Ochoa Rolinger They do look very similar but these hatchlings are Hawksbill. You can tell by the scutes. :)
,,False,True,False,False,False,Community,Community: Thanks,0.0,0.0,,Thanks for the throwback photo...would you like us to share this with Nick?
,,False,False,False,False,False,Information,Information,0.0,0.0,,Anything like this would work!
added_photos,photo,True,False,False,True,False,Information,Information,6.0,1.0,1.0,Bracelet and token sales from january and february from dive shops and businesses around the island. This does not include memberships or donations
,,False,True,True,False,False,Community,Community: Reply,0.0,0.0,,"Tienen permisos para algunas actividades pero siguen rompiendo las reglas e insultando a la comunidad que protege esa area. Simplemente es falta de respeto al coral, a los islenos y a toda la isla de Roatan."
added_photos,photo,True,False,False,True,False,Community,Community: Response,24.0,,8.0,Be on the look out for this banner... The restaurants that display this banner are members of the Bay Islands Responsible Seafood Guide and are responsible members of society!
shared_story,link,True,False,False,True,False,Community,Community: Response,14.0,,4.0,Just realized that Earth Hour is this Saturday! Also just read that Honduras is planning on participating!!! Reco (Roatan Electric Co.) are you listening? \nhttp://www.latribuna.hn/2014/03/26/honduras-celebrara-la-hora-del-planeta-el-proximo-sabado/
mobile_status_update,status,False,False,False,False,False,Action,Action: Volunteer,8.0,4.0,3.0,Have some time after Semana Santa?? We will be having a beach cleanup on Tuesday the 2nd of April! \nContact Christi if you are interested in participating...
added_photos,photo,True,False,False,True,False,Action,Action: Volunteer,5.0,4.0,,Interesad@ en conservaci\xf3n marina? Oportunidad de realizar Pr\xe1ctica Profesional en el Roatan Marine Park! M\xe1s informaci\xf3n en el documento adjunto...
mobile_status_update,status,False,False,False,False,False,Community,Community: Response,17.0,1.0,,What do you think about having a sand castle building contest at our Annual Birthday Bash?
,,False,True,False,False,False,Information,Information,0.0,0.0,,Hole in the wall
added_photos,photo,True,False,False,True,False,Community,Community: Response,112.0,5.0,1.0,ARE YOU READY??  \nWe ready to announce the winners of the 2014 PHOTO COMPETITION! \nShow us some love and we will let you know when and where :)
,,False,True,False,False,False,Action,Action: Promo,0.0,0.0,,Teams checking the scavenger hunt items!
shared_story,photo,True,False,False,True,False,Community,Community: Response,6.0,,,Check out Go Blue Central America's latest newsletter...
,,False,True,False,False,False,Information,Information,2.0,0.0,,"The selling of seahorses are COMPLETELY ILLEGAL... And the commercialization of conch shells are as well within the national marine park. We unfortunately cannot fight this battle as of yet.  According to CITES however, no more than one is allowed to cross international borders and we have been taking that route of educating the buyers to try to reduce the demand so that when we are able to stop the selling it won't become a full on war."
,,False,True,False,False,False,Community,Community: Reply,1.0,0.0,,"It sure is Anne but, this is nothing compared to the amount that washed up on the Southside a few weeks ago!"
shared_story,link,True,False,False,True,False,Information,Information,64.0,2.0,17.0,"The next lionfish derby will be taking place on Monday the 20th of October. There will be prizes for most fish, largest fish and smallest fish. Watch out for updates in the coming weeks on the event"
,,False,True,False,False,False,Information,Information,0.0,0.0,,THE THING....
,,False,True,False,False,False,Community,Community: Thanks,0.0,0.0,,\xa9 Kelly Hale | www.divesnaps.com
,,False,True,False,False,False,Community,Community: Reply,1.0,0.0,,It's a toadfish :)
,,False,True,False,False,False,Community,Community: Reply,0.0,0.0,,"Loretta DeLeon Lionfish is very good to eat! Most people compare it to grouper! It's the most sustainable source of white (non gamey) fish in our region! Dennis Harrold We also have it in English, will post soon!"
mobile_status_update,status,False,False,False,False,False,Information,Information,4.0,,,"If there is anyone that has yet to pay for auction prizes please do so this week! :) If you have paid and are just waiting on the perfect time to come pick up your certificate take your time, we will keep it safe."
